,he,it,she,they,we,you,id
3551,0.0,0.0,0.0,0.0,0.0,0.0,5075
3552,0.0,0.0,0.0,0.0,0.0,0.0,5076
3553,0.0,0.0,0.0,0.0,0.0,0.0,5078
3554,0.0,0.0,0.0,0.0,0.0,0.0,5079
3555,1.0,0.0,0.0,0.0,0.0,0.0,5080
3556,0.0,0.0,0.0,0.0,0.0,0.0,5082
3557,0.0,0.0,0.0,0.0,1.0,0.0,5083
3558,0.0,0.0,0.0,0.0,0.0,0.0,5085
3559,0.0,0.0,0.0,0.0,0.0,0.0,5087
3560,0.0,0.0,0.0,0.0,0.0,0.0,5088
3561,0.0,0.0,0.0,0.0,0.0,0.0,5089
3562,0.0,0.0,0.0,0.0,0.0,0.0,5092
3563,0.0,0.0,0.0,0.0,0.0,0.0,5094
3564,0.0,0.0,0.0,0.0,0.0,0.0,5095
3565,0.0,0.0,0.0,0.0,0.0,0.0,5096
3566,0.0,0.0,0.0,0.0,0.0,0.0,5097
3567,0.0,1.0,0.0,0.0,0.0,0.0,5098
3568,0.0,0.0,0.0,0.0,0.0,0.0,5099
3569,0.0,0.0,0.0,0.0,0.0,0.0,5101
3570,0.0,0.0,0.0,0.0,0.0,0.0,5102
3571,0.0,0.0,0.0,0.0,0.0,0.0,5103
3572,0.0,0.0,0.0,0.0,0.0,0.0,5104
3573,0.0,0.0,0.0,0.0,0.0,0.0,5105
3574,0.0,0.0,0.0,0.0,0.0,0.0,5106
3575,0.0,0.0,0.0,0.0,1.0,0.0,5107
3576,0.0,0.0,0.0,0.0,0.0,0.0,5109
3577,0.0,0.0,0.0,0.0,0.0,0.0,5110
3578,0.0,0.0,0.0,0.0,0.0,0.0,5113
3579,0.0,0.0,0.0,0.0,0.0,0.0,5114
3580,0.0,0.0,0.0,0.0,0.0,0.0,5115
3581,0.0,0.0,0.0,0.0,1.0,0.0,5116
3582,0.0,0.0,0.0,0.0,0.0,0.0,5117
3583,0.0,0.0,0.0,0.0,0.0,0.0,5119
3584,0.0,0.0,0.0,0.0,0.0,0.0,5120
3585,0.0,0.0,0.0,0.0,0.0,0.0,5122
3586,0.0,0.0,0.0,0.0,0.0,0.0,5124
3587,0.0,0.0,0.0,0.0,0.0,0.0,5125
3588,0.0,0.0,0.0,0.0,0.0,0.0,5126
3589,0.0,0.0,0.0,0.0,0.0,0.0,5127
3590,0.0,0.0,0.0,0.0,0.0,0.0,5128
3591,0.0,0.0,0.0,0.0,0.0,0.0,5130
3592,0.0,0.0,0.0,0.0,0.0,0.0,5131
3593,0.0,0.0,0.0,0.0,0.0,0.0,5132
3594,0.0,0.0,0.0,0.0,0.0,0.0,5134
3595,0.0,0.0,0.0,0.0,0.0,0.0,5135
3596,0.0,0.0,0.0,0.0,0.0,0.0,5136
3597,0.0,0.0,0.0,0.0,0.0,0.0,5137
3598,0.0,0.0,0.0,0.0,0.0,0.0,5138
3599,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,5139
3600,0.0,0.0,0.0,0.0,0.0,0.0,5140
3601,0.0,0.0,0.0,0.0,0.0,0.0,5141
3602,0.0,0.0,0.0,0.0,0.0,0.0,5142
3603,0.0,0.0,0.0,0.0,0.0,0.0,5144
3604,0.0,0.0,0.0,0.0,0.0,0.0,5145
3605,0.0,0.0,0.0,0.0,0.0,0.0,5146
3606,0.0,0.0,0.0,0.0,0.0,0.0,5148
3607,0.0,0.0,0.0,0.0,0.0,0.0,5149
3608,0.0,0.0,0.0,0.0,0.0,0.0,5150
3609,0.0,0.0,0.0,0.0,0.0,0.0,5152
3610,0.0,0.0,0.0,0.0,0.0,0.0,5153
3611,0.0,0.0,0.0,0.0,0.0,0.0,5154
3612,0.0,0.0,0.0,0.0,0.0,0.0,5155
3613,0.0,0.0,0.0,0.0,0.0,0.0,5157
3614,0.0,0.0,0.0,0.0,0.0,0.0,5159
3615,0.0,0.0,0.0,0.0,0.0,0.0,5160
3616,0.0,0.0,0.0,0.0,0.0,0.0,5162
3617,0.0,0.0,0.0,0.0,0.0,0.0,5164
3618,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,5165
3619,0.0,0.0,0.0,0.0,0.0,0.0,5166
3620,0.0,0.0,0.0,0.0,1.0,0.0,5168
3621,0.0,0.0,0.0,0.0,0.0,0.0,5169
3622,0.0,0.0,0.0,0.0,0.0,0.0,5170
3623,0.0,0.0,0.0,0.0,0.0,0.0,5171
3624,0.0,0.0,0.0,0.0,0.0,0.0,5172
3625,0.0,0.0,0.0,0.0,0.0,0.0,5174
3626,0.0,0.0,0.0,0.0,0.0,0.0,5175
3627,0.0,0.0,0.0,0.0,0.0,0.0,5176
3628,0.0,0.0,0.0,0.0,0.0,0.0,5177
3629,0.0,0.0,0.0,0.0,0.0,0.0,5178
3630,0.0,0.0,0.0,0.0,0.0,0.0,5179
3631,0.0,0.0,0.0,0.0,0.0,0.0,5180
3632,0.0,0.0,0.0,0.0,0.0,0.0,5181
3633,0.0,0.0,0.0,0.0,0.0,0.0,5182
3634,0.0,0.0,0.0,0.0,0.0,0.0,5183
3635,0.0,0.0,0.0,0.0,0.0,0.0,5184
3636,0.0,0.0,0.0,0.0,0.0,1.0,5185
3637,0.0,0.0,0.0,0.0,0.0,0.0,5186
3638,0.0,0.0,0.0,0.0,0.0,0.0,5187
3639,0.0,0.0,0.0,0.0,0.0,0.0,5188
3640,0.0,0.0,0.0,0.0,0.0,0.0,5189
3641,0.0,0.0,0.0,0.0,0.0,0.0,5190
3642,0.0,0.0,0.0,0.0,0.0,0.0,5191
3643,0.0,0.0,0.0,0.0,0.0,0.0,5192
3644,0.0,0.0,0.0,0.0,0.0,0.0,5193
3645,0.0,0.0,0.0,0.0,1.0,0.0,5194
3646,0.0,0.0,0.0,0.0,0.0,0.0,5195
3647,0.0,0.0,0.0,0.0,0.0,0.0,5196
3648,0.0,0.0,0.0,0.0,0.0,0.0,5197
3649,0.0,0.0,0.0,0.0,0.0,0.0,5198
3650,0.0,0.0,0.0,0.0,0.0,0.0,5199
3651,0.0,0.0,0.0,0.0,0.0,0.0,5200
3652,0.0,0.0,0.0,0.0,0.0,0.0,5201
3653,0.0,0.0,0.0,0.0,0.0,0.0,5202
3654,0.0,0.0,0.0,0.0,0.0,0.0,5203
3655,0.0,0.0,0.0,0.0,0.0,0.0,5204
3656,0.0,0.0,0.0,0.0,0.0,0.0,5206
3657,0.0,0.0,0.0,0.0,0.0,0.0,5207
3658,0.0,0.0,0.0,0.0,0.0,0.0,5208
3659,0.0,0.0,0.0,0.0,0.0,0.0,5209
3660,0.0,0.0,0.0,0.0,0.0,0.0,5210
3661,0.0,0.0,0.0,0.0,0.0,0.0,5211
3662,0.0,0.0,0.0,0.0,1.0,0.0,5212
3663,0.0,0.0,0.0,0.0,0.0,0.0,5213
3664,1.0,0.0,0.0,0.0,0.0,0.0,5218
3665,0.0,0.0,0.0,0.0,0.0,0.0,5219
3666,0.0,0.0,0.0,0.0,0.0,0.0,5220
3667,0.0,0.0,0.0,0.0,0.0,0.0,5221
3668,0.0,0.0,0.0,0.0,0.0,0.0,5222
3669,0.0,0.0,0.0,0.0,0.0,0.0,5223
3670,0.0,0.0,0.0,0.0,0.0,0.0,5224
3671,0.0,0.0,0.0,0.0,0.0,0.0,5226
3672,0.0,0.0,0.0,0.0,0.0,1.0,5227
3673,0.0,0.0,0.0,0.0,0.0,0.0,5228
3674,0.0,0.0,0.0,0.0,0.0,0.0,5229
3675,0.0,0.0,0.0,0.0,0.0,0.0,5230
3676,0.0,0.0,0.0,0.0,0.0,0.0,5231
3677,0.0,0.0,0.0,1.0,0.0,0.0,5232
3678,0.0,0.0,0.0,0.0,1.0,0.0,5233
3679,0.0,0.0,0.0,0.0,0.0,0.0,5234
3680,0.0,0.0,0.0,0.0,0.0,0.0,5235
3681,0.0,0.0,0.0,0.0,0.0,0.0,5236
3682,0.0,0.0,0.0,0.0,0.0,0.0,5238
3683,0.0,0.0,0.0,0.0,0.0,0.0,5242
3684,0.0,0.0,0.0,0.0,0.0,0.0,5243
3685,0.0,0.0,0.0,0.0,0.0,0.0,5244
3686,0.0,0.0,0.0,0.0,0.0,0.0,5245
3687,0.0,0.0,0.0,0.0,0.0,0.0,5247
3688,0.0,0.0,0.0,0.0,0.0,0.0,5248
3689,0.0,0.0,0.0,0.0,0.0,0.0,5249
3690,0.0,0.0,0.0,0.0,0.0,0.0,5251
3691,0.0,0.0,0.0,0.0,0.0,0.0,5252
3692,0.0,0.0,0.0,0.0,0.0,0.0,5254
3693,0.0,0.0,0.0,0.0,0.0,0.0,5255
3694,0.0,0.0,0.0,0.0,0.0,0.0,5256
3695,0.0,0.0,0.0,0.0,0.0,0.0,5257
3696,0.0,0.0,0.0,0.0,0.0,0.0,5259
3697,0.0,0.0,0.0,0.0,0.0,0.0,5260
3698,0.0,0.0,0.0,0.0,0.0,0.0,5262
3699,0.0,0.0,0.0,0.0,0.0,0.0,5263
3700,0.0,0.0,0.0,0.0,0.0,0.0,5264
3701,0.0,0.0,0.0,0.0,0.0,0.0,5265
3702,0.0,0.5285660204211979,0.8488921969579517,0.0,0.0,0.0,5266
3703,0.0,0.0,0.0,0.0,0.0,0.0,5267
3704,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,5269
3705,0.0,0.0,0.0,1.0,0.0,0.0,5270
3706,0.0,0.0,0.0,0.0,1.0,0.0,5271
3707,0.0,0.0,0.0,0.0,0.0,0.0,5272
3708,0.0,0.7120010461412366,0.0,0.0,0.0,0.7021784034658034,5273
3709,0.0,0.0,0.0,0.0,0.0,0.0,5274
3710,0.0,0.0,0.0,0.0,0.0,1.0,5276
3711,0.0,0.0,0.0,0.0,0.0,0.0,5278
3712,0.0,0.0,0.0,0.0,0.0,0.0,5280
3713,0.0,0.0,0.0,0.0,0.0,0.0,5281
3714,0.0,0.0,0.0,0.0,1.0,0.0,5282
3715,0.0,0.0,0.0,0.0,1.0,0.0,5283
3716,0.0,0.0,0.0,0.0,0.0,1.0,5284
3717,0.0,0.0,0.0,0.0,0.0,0.0,5285
3718,1.0,0.0,0.0,0.0,0.0,0.0,5286
3719,0.0,0.0,0.0,0.0,0.0,0.0,5287
3720,0.0,0.0,0.0,0.0,1.0,0.0,5290
3721,0.0,0.0,0.0,0.0,0.0,1.0,5291
3722,0.0,0.0,0.0,0.0,0.0,0.0,5292
3723,0.0,0.0,0.0,0.0,0.0,0.0,5293
3724,0.0,0.0,0.0,1.0,0.0,0.0,5295
3725,0.0,0.0,0.0,0.0,0.0,0.0,5296
3726,0.0,0.0,0.0,0.0,0.0,1.0,5297
3727,0.0,0.0,0.0,0.0,0.0,0.0,5298
3728,0.0,1.0,0.0,0.0,0.0,0.0,5299
3729,0.0,0.0,0.0,0.0,0.0,0.0,5300
3730,0.0,0.0,0.0,0.0,0.0,0.0,5301
3731,0.0,0.0,0.0,0.0,0.0,0.0,5302
3732,0.0,0.0,0.0,0.0,0.0,0.0,5304
3733,0.0,0.0,0.0,0.0,0.0,0.0,5305
3734,0.0,0.0,0.0,0.0,0.0,0.0,5306
3735,0.0,0.0,0.0,0.0,0.0,0.0,5308
3736,0.0,0.0,0.0,0.0,0.0,0.0,5309
3737,0.0,0.0,0.0,0.0,0.0,0.0,5310
3738,0.0,0.0,0.0,0.0,0.0,0.0,5313
3739,0.0,0.0,0.0,0.0,0.0,0.0,5315
3740,0.0,0.0,0.0,0.0,0.0,0.0,5316
3741,0.0,1.0,0.0,0.0,0.0,0.0,5317
3742,0.0,0.0,0.0,0.0,1.0,0.0,5319
3743,0.0,0.0,0.0,0.0,0.0,0.0,5320
3744,0.0,0.0,0.0,0.0,0.0,0.0,5321
3745,0.0,0.0,0.0,0.0,0.0,0.0,5322
3746,0.0,0.0,0.0,0.0,0.0,0.0,5323
3747,0.0,0.0,0.0,0.0,0.0,0.0,5324
3748,0.0,0.0,0.0,0.0,0.0,0.0,5325
3749,0.0,0.0,0.0,0.0,0.0,0.0,5326
3750,0.0,0.0,0.0,0.0,0.0,0.0,5328
3751,0.0,0.0,0.0,0.0,0.0,0.0,5330
3752,0.0,0.0,0.0,0.0,0.0,0.0,5331
3753,0.0,1.0,0.0,0.0,0.0,0.0,5332
3754,0.0,0.0,0.0,0.0,1.0,0.0,5335
3755,0.0,0.0,0.0,0.0,0.0,0.0,5336
3756,0.0,0.0,0.0,0.0,0.0,0.0,5337
3757,0.0,0.0,0.0,0.0,0.0,0.0,5338
3758,0.0,1.0,0.0,0.0,0.0,0.0,5339
3759,0.0,0.0,1.0,0.0,0.0,0.0,5341
3760,0.0,0.0,0.0,0.0,0.0,0.0,5342
3761,0.0,0.0,0.0,0.0,0.0,0.0,5343
3762,0.0,0.0,0.0,0.0,0.0,0.0,5344
3763,0.0,1.0,0.0,0.0,0.0,0.0,5345
3764,0.0,1.0,0.0,0.0,0.0,0.0,5346
3765,0.0,0.0,0.0,0.0,0.0,1.0,5347
3766,0.0,0.0,0.0,0.0,0.0,0.0,5349
3767,0.0,0.0,0.0,0.0,0.0,0.0,5350
3768,0.0,0.0,0.0,0.0,0.0,0.0,5351
3769,0.0,0.0,0.0,0.0,0.0,0.0,5352
3770,0.0,0.0,0.0,0.0,0.0,0.0,5353
3771,0.0,0.0,0.0,0.0,0.0,1.0,5354
3772,0.0,0.0,0.0,0.0,0.0,0.0,5355
3773,0.0,1.0,0.0,0.0,0.0,0.0,5356
3774,0.0,0.0,0.0,0.0,0.0,0.0,5357
3775,0.0,0.0,0.0,0.0,0.0,0.0,5359
3776,0.0,0.0,0.0,0.0,0.0,0.0,5362
3777,0.0,0.0,0.0,0.8020029842116959,0.0,0.5973200258785356,5365
3778,0.0,0.0,0.0,0.0,0.0,0.0,5366
3779,0.0,0.0,0.0,0.0,0.0,0.0,5367
3780,0.0,0.0,0.0,0.0,0.0,0.0,5368
3781,0.0,1.0,0.0,0.0,0.0,0.0,5371
3782,0.0,0.0,0.0,0.0,0.0,0.0,5372
3783,0.0,0.0,0.0,0.0,0.0,0.0,5373
3784,0.0,0.0,0.0,0.0,0.0,0.0,5375
3785,0.0,0.0,0.0,0.0,0.0,0.0,5377
3786,0.0,0.0,0.0,0.0,0.0,0.0,5378
3787,0.0,0.0,0.0,0.0,0.0,0.0,5379
3788,0.0,0.8968881599473338,0.0,0.0,0.0,0.4422574233930796,5380
3789,0.0,0.0,0.0,0.0,0.0,0.0,5381
3790,0.0,0.0,0.0,0.0,0.0,0.0,5382
3791,0.0,0.0,0.0,0.0,0.0,0.0,5383
3792,0.0,0.5600376292734232,0.0,0.0,0.0,0.8284671712251511,5384
3793,1.0,0.0,0.0,0.0,0.0,0.0,5385
3794,0.0,0.0,0.0,0.0,0.0,0.0,5386
3795,0.0,0.0,0.0,0.0,0.0,0.0,5387
3796,0.0,0.0,0.0,0.0,0.0,0.0,5389
3797,0.0,0.0,0.0,0.0,0.0,0.0,5391
3798,0.0,0.0,0.0,0.0,0.0,0.0,5392
3799,0.0,0.0,0.0,0.0,0.0,0.0,5396
3800,0.0,0.0,0.0,0.0,0.0,0.0,5397
3801,0.0,0.0,0.0,0.0,0.0,0.0,5400
3802,0.0,0.0,0.0,0.0,0.0,0.0,5403
3803,0.0,0.0,0.0,0.0,0.0,0.0,5404
3804,0.0,0.0,0.0,0.0,0.0,0.0,5406
3805,0.0,0.0,0.0,0.0,0.0,0.0,5407
3806,0.0,0.0,0.0,0.0,0.0,0.0,5408
3807,0.0,0.0,0.0,0.0,0.0,0.0,5409
3808,0.0,0.0,0.0,0.0,0.0,0.0,5410
3809,0.0,0.0,0.0,1.0,0.0,0.0,5411
3810,0.0,0.0,0.0,0.0,0.0,0.0,5412
3811,0.0,0.0,0.0,0.0,0.0,0.0,5413
3812,0.0,0.0,0.0,0.0,0.0,0.0,5416
3813,0.0,0.0,0.0,0.0,0.0,0.0,5417
3814,0.0,0.0,0.0,0.0,0.0,0.0,5418
3815,0.0,0.0,0.0,0.0,0.0,0.0,5420
3816,0.0,0.0,0.0,0.0,0.0,0.0,5423
3817,0.0,0.0,0.0,0.0,0.0,0.0,5425
3818,0.0,0.0,0.0,0.0,1.0,0.0,5426
3819,0.0,0.0,0.0,0.0,0.0,0.0,5428
3820,0.0,0.0,0.0,0.0,0.0,0.0,5430
3821,0.0,0.0,0.0,0.0,0.0,0.0,5432
3822,1.0,0.0,0.0,0.0,0.0,0.0,5437
3823,0.0,0.0,0.0,0.0,0.0,0.0,5439
3824,0.0,0.0,0.0,0.0,0.0,1.0,5442
3825,0.0,0.0,0.0,0.0,0.0,0.0,5443
3826,0.0,0.0,0.0,0.0,0.0,0.0,5444
3827,0.0,0.0,0.0,0.0,0.0,0.0,5445
3828,0.0,0.0,0.0,0.0,0.0,0.0,5446
3829,0.0,0.0,0.0,0.0,0.0,0.0,5448
3830,0.0,0.0,0.0,0.0,0.0,0.0,5449
3831,0.0,0.0,0.0,1.0,0.0,0.0,5450
3832,0.0,0.0,0.0,0.0,0.0,0.0,5452
3833,0.0,0.0,0.0,0.0,0.0,0.0,5454
3834,0.0,0.0,0.0,0.0,0.0,0.0,5455
3835,0.0,0.0,0.0,0.0,0.0,0.0,5458
3836,0.0,0.0,0.0,0.0,0.0,0.0,5459
3837,0.0,0.0,0.0,0.0,0.0,0.0,5460
3838,0.0,0.0,0.0,0.0,0.0,0.0,5461
3839,0.0,0.0,0.0,0.0,0.0,0.0,5462
3840,0.0,0.0,0.0,0.0,0.0,0.0,5465
3841,0.0,0.0,0.0,0.0,0.0,0.0,5466
3842,0.0,0.0,0.0,0.0,0.0,0.0,5467
3843,0.0,0.0,0.0,0.0,0.0,1.0,5468
3844,0.0,0.0,0.0,0.0,0.0,0.0,5469
3845,0.0,0.0,0.0,0.0,0.0,0.0,5471
3846,0.0,0.0,0.0,0.0,0.0,0.0,5473
3847,0.0,0.0,0.0,0.0,0.0,1.0,5475
3848,0.0,0.0,0.0,0.0,0.0,0.0,5476
3849,0.0,0.0,0.0,0.0,0.0,0.0,5477
3850,0.0,0.0,0.0,0.0,0.0,0.0,5479
3851,0.0,0.0,0.0,0.0,0.0,0.0,5480
3852,0.0,0.0,0.0,0.0,0.0,0.0,5481
3853,0.0,0.0,0.0,0.0,0.0,0.0,5482
3854,0.0,0.0,0.0,0.0,0.0,0.0,5484
3855,0.0,0.0,0.0,0.0,0.0,0.0,5485
3856,0.0,0.0,0.0,0.0,0.0,0.0,5486
3857,0.0,1.0,0.0,0.0,0.0,0.0,5487
3858,0.0,0.0,0.0,1.0,0.0,0.0,5488
3859,0.0,0.0,0.0,0.0,0.7933742629641334,0.6087341610802849,5489
3860,0.0,0.0,0.0,0.0,0.0,0.0,5491
3861,0.0,0.0,0.0,0.0,0.0,0.0,5492
3862,0.0,1.0,0.0,0.0,0.0,0.0,5493
3863,0.0,0.0,0.0,0.0,0.0,0.0,5494
3864,0.0,0.0,0.0,0.0,0.0,0.0,5495
3865,0.0,0.0,0.0,0.0,0.0,0.0,5496
3866,0.0,0.0,0.0,0.0,0.0,0.0,5497
3867,0.0,1.0,0.0,0.0,0.0,0.0,5498
3868,0.0,0.3202006787720553,0.0,0.0,0.0,0.9473497375910943,5499
3869,0.0,0.0,0.0,0.0,0.0,0.0,5501
3870,0.0,0.0,0.0,0.0,0.0,0.0,5502
3871,0.0,0.0,0.0,0.0,0.0,0.0,5503
3872,0.0,0.0,0.0,0.0,0.0,0.0,5505
3873,0.0,0.0,0.0,0.0,0.0,1.0,5506
3874,0.0,0.0,0.0,0.0,0.0,0.0,5507
3875,1.0,0.0,0.0,0.0,0.0,0.0,5509
3876,0.0,0.0,0.0,0.0,0.0,0.0,5510
3877,0.0,0.0,0.0,0.0,0.0,0.0,5514
3878,0.0,0.0,0.0,0.0,0.0,1.0,5515
3879,0.0,0.0,0.0,0.0,0.0,0.0,5517
3880,0.0,0.0,0.0,0.0,0.0,0.0,5518
3881,0.0,0.0,0.0,0.0,0.0,0.0,5519
3882,0.0,0.0,0.0,0.0,0.0,0.0,5520
3883,0.0,0.0,0.0,0.0,0.0,0.0,5521
3884,0.0,1.0,0.0,0.0,0.0,0.0,5522
3885,0.0,0.0,0.0,0.0,0.0,0.0,5524
3886,0.0,0.0,0.0,0.0,0.0,0.0,5525
3887,0.0,0.0,0.0,0.0,0.0,0.0,5526
3888,1.0,0.0,0.0,0.0,0.0,0.0,5528
3889,0.0,0.0,0.0,0.0,0.0,0.0,5529
3890,0.0,0.0,0.0,0.0,0.0,0.0,5531
3891,0.0,0.0,0.0,0.0,0.0,0.0,5532
3892,0.0,0.0,0.0,0.0,0.0,0.0,5534
3893,0.0,0.0,0.0,0.0,0.0,0.0,5535
3894,0.0,0.0,0.0,0.0,0.0,0.0,5538
3895,0.8026471390648667,0.0,0.0,0.0,0.0,0.5964541643336767,5539
3896,0.0,0.0,0.0,0.0,0.0,0.0,5540
3897,0.0,0.0,0.0,0.0,0.0,0.0,5541
3898,0.0,1.0,0.0,0.0,0.0,0.0,5544
3899,0.0,0.0,0.0,0.0,0.0,0.0,5545
3900,0.0,1.0,0.0,0.0,0.0,0.0,5547
3901,0.0,0.0,0.0,0.0,0.0,0.0,5548
3902,0.0,0.0,0.0,0.0,0.0,0.0,5552
3903,0.0,0.0,0.0,0.0,0.0,0.0,5553
3904,0.0,0.0,0.0,0.0,0.0,0.0,5554
3905,0.0,1.0,0.0,0.0,0.0,0.0,5555
3906,0.0,0.0,0.0,0.0,0.0,0.0,5556
3907,0.0,0.0,0.0,0.0,0.0,1.0,5557
3908,1.0,0.0,0.0,0.0,0.0,0.0,5558
3909,1.0,0.0,0.0,0.0,0.0,0.0,5559
3910,0.0,0.0,0.0,0.0,0.0,1.0,5560
3911,0.0,0.0,1.0,0.0,0.0,0.0,5561
3912,0.0,0.0,0.0,0.0,0.0,0.0,5563
3913,0.0,0.0,0.0,0.0,0.0,0.0,5564
3914,0.0,0.0,0.0,0.0,0.0,0.0,5565
3915,0.0,0.0,0.0,0.0,0.0,0.0,5567
3916,0.0,0.0,0.0,0.0,0.0,0.0,5569
3917,0.0,0.0,0.0,0.0,0.0,0.0,5570
3918,0.0,0.45219738276097154,0.0,0.0,0.0,0.8919178925350288,5573
3919,0.0,0.0,0.0,0.0,0.0,0.0,5575
3920,1.0,0.0,0.0,0.0,0.0,0.0,5576
3921,0.0,0.0,0.0,0.0,0.0,0.0,5577
3922,1.0,0.0,0.0,0.0,0.0,0.0,5578
3923,0.0,0.0,0.0,0.0,0.0,0.0,5579
3924,0.0,0.0,0.0,0.0,0.0,0.0,5580
3925,0.0,0.0,0.0,0.0,0.0,1.0,5581
3926,0.0,0.0,0.0,0.0,0.0,0.0,5582
3927,0.0,0.0,0.0,0.0,0.0,0.0,5584
3928,0.0,0.0,0.0,0.0,0.0,0.0,5586
3929,0.0,0.0,0.0,0.0,0.0,0.0,5587
3930,0.0,0.0,0.0,0.0,0.0,0.0,5588
3931,0.0,0.0,0.0,0.0,0.0,0.0,5589
3932,0.0,0.0,0.0,0.0,0.0,0.0,5590
3933,0.0,0.0,0.0,0.0,0.0,0.0,5592
3934,0.0,0.0,0.0,0.0,0.0,0.0,5593
3935,0.0,0.0,0.0,0.0,0.0,0.0,5594
3936,0.0,0.0,0.0,0.0,0.0,0.0,5595
3937,0.0,0.0,0.0,0.0,0.0,0.0,5598
3938,0.0,0.0,0.0,0.0,0.0,0.0,5599
3939,0.0,0.0,0.0,0.0,0.0,0.0,5600
3940,0.0,0.0,0.0,0.0,1.0,0.0,5602
3941,0.0,0.0,0.0,0.0,0.0,0.0,5603
3942,0.0,0.0,0.0,0.0,0.0,0.0,5604
3943,0.0,0.0,0.0,0.0,0.0,0.0,5605
3944,0.0,0.0,0.0,0.0,0.0,0.0,5608
3945,0.0,0.0,0.0,0.0,0.0,0.0,5609
3946,0.0,0.0,0.0,0.0,0.0,0.0,5611
3947,0.0,0.0,0.0,0.0,0.0,0.0,5612
3948,0.0,0.0,0.0,0.0,0.0,0.0,5613
3949,1.0,0.0,0.0,0.0,0.0,0.0,5614
3950,0.0,0.0,0.0,0.0,0.0,0.0,5617
3951,0.0,0.0,0.0,0.0,0.0,0.0,5618
3952,0.0,0.0,0.0,0.0,0.0,0.0,5619
3953,0.0,0.0,0.0,0.0,0.0,0.0,5620
3954,0.0,0.0,0.0,0.0,0.0,0.0,5621
3955,0.0,0.0,0.0,0.0,0.0,0.0,5622
3956,0.0,0.0,0.0,0.0,0.0,0.0,5624
3957,0.0,0.0,0.0,0.0,0.0,0.0,5625
3958,0.0,0.0,0.0,0.0,0.0,0.0,5626
3959,0.0,0.6026544594326402,0.0,0.7980022572185823,0.0,0.0,5627
3960,0.0,0.0,0.0,0.0,0.0,0.0,5628
3961,0.0,0.0,0.0,0.0,0.0,0.0,5629
3962,0.0,0.0,0.0,0.0,0.0,1.0,5631
3963,0.0,0.0,0.0,0.0,0.0,0.0,5632
3964,0.0,0.0,0.0,0.0,0.0,0.0,5633
3965,0.0,0.0,0.0,0.0,0.0,0.0,5634
3966,0.0,0.0,0.0,0.0,0.0,0.0,5635
3967,0.0,0.0,0.0,0.0,0.0,1.0,5638
3968,0.0,0.0,0.0,0.0,0.0,0.0,5641
3969,0.0,1.0,0.0,0.0,0.0,0.0,5642
3970,0.0,1.0,0.0,0.0,0.0,0.0,5644
3971,0.0,0.0,0.0,0.0,0.0,0.0,5645
3972,0.0,0.0,0.0,0.0,0.0,0.0,5646
3973,0.0,0.0,0.0,0.0,0.0,0.0,5647
3974,0.0,0.0,0.0,0.0,0.0,0.0,5650
3975,0.0,0.0,0.0,0.0,0.0,0.0,5651
3976,0.0,0.0,0.0,0.0,0.0,0.0,5652
3977,0.0,0.0,0.0,0.0,0.0,0.0,5653
3978,0.0,0.0,0.0,0.0,0.0,0.0,5654
3979,0.0,0.0,0.0,0.0,0.0,0.0,5655
3980,0.0,0.0,0.0,0.0,0.0,0.0,5656
3981,0.0,0.0,0.0,0.0,0.0,0.0,5657
3982,0.0,0.0,0.0,0.0,0.0,0.0,5658
3983,0.0,0.0,0.0,0.0,0.0,0.0,5659
3984,0.0,0.0,0.0,0.0,0.0,0.0,5661
3985,1.0,0.0,0.0,0.0,0.0,0.0,5662
3986,0.0,0.0,0.0,0.0,0.0,0.0,5663
3987,0.0,0.0,0.0,0.0,0.0,0.0,5664
3988,0.0,0.0,0.0,0.0,0.0,0.0,5665
3989,0.0,0.8412505070413054,0.0,0.0,0.5406455256475787,0.0,5668
3990,0.0,1.0,0.0,0.0,0.0,0.0,5669
3991,0.0,0.0,0.0,0.0,0.0,0.0,5670
3992,0.0,0.0,0.0,0.0,0.0,1.0,5671
3993,0.0,0.0,0.0,0.0,0.0,0.0,5672
3994,0.0,0.0,0.0,0.5573803057809887,0.0,0.8302573063379157,5673
3995,0.0,0.0,0.0,0.0,0.0,1.0,5674
3996,0.0,0.0,0.0,0.0,0.0,0.0,5675
3997,0.0,0.0,0.0,0.0,0.0,0.0,5676
3998,0.0,0.0,0.0,0.0,0.0,0.0,5677
3999,0.0,0.0,0.0,0.0,0.0,0.0,5680
4000,0.0,1.0,0.0,0.0,0.0,0.0,5683
4001,0.0,0.0,0.0,0.0,0.0,0.0,5684
4002,0.0,1.0,0.0,0.0,0.0,0.0,5685
4003,0.0,0.0,0.0,0.0,0.0,0.0,5686
4004,0.0,1.0,0.0,0.0,0.0,0.0,5687
4005,0.0,0.0,0.0,0.0,0.0,0.0,5688
4006,0.0,0.0,0.0,0.0,0.0,0.0,5689
4007,0.0,0.0,0.0,0.0,0.0,0.0,5690
4008,0.0,0.0,0.0,0.0,0.0,0.0,5692
4009,0.0,0.0,0.0,0.0,0.0,0.0,5693
4010,0.0,0.0,0.0,0.0,0.0,1.0,5694
4011,0.0,0.0,0.0,0.0,0.0,0.0,5695
