,id,cities,counties,country,states,continent,has_location,has_country,has_city,has_county,has_state,has_continent
3664,5218,,,,,,0,0,0,0,0,0
3665,5219,,,,,,1,0,0,0,0,0
3666,5220,,,,,,0,0,0,0,0,0
3667,5221,Nairobi,,KE,,AF,1,1,1,0,0,1
3668,5222,,,,,,1,0,0,0,0,0
3669,5223,,,,,,0,0,0,0,0,0
3670,5224,,,,,,1,0,0,0,0,0
3671,5226,,,,,,0,0,0,0,0,0
3672,5227,,,JE,,EU,1,1,0,0,0,1
3673,5228,Fort Wayne,,US,,NA,1,1,1,0,0,1
3674,5229,Enterprise,,US,,NA,1,1,1,0,0,1
3675,5230,,,,,,0,0,0,0,0,0
3676,5231,,,,,,0,0,0,0,0,0
3677,5232,,,,,,0,0,0,0,0,0
3678,5233,Grand Rapids,,US,,NA,1,1,1,0,0,1
3679,5234,,,,,,0,0,0,0,0,0
3680,5235,,,,,,0,0,0,0,0,0
3681,5236,York,,GB,,EU,1,1,1,0,0,1
3682,5238,Utica,,US,,NA,1,1,1,0,0,1
3683,5242,,,,,,0,0,0,0,0,0
3684,5243,,,,,,0,0,0,0,0,0
3685,5244,,,,,,1,0,0,0,0,0
3686,5245,Houston,,US,,NA,1,1,1,0,0,1
3687,5247,,,,,,0,0,0,0,0,0
3688,5248,,,,,,0,0,0,0,0,0
3689,5249,,,,,,0,0,0,0,0,0
3690,5251,,,US,Tennessee,NA,1,1,0,0,1,1
3691,5252,Nashville,,US,,NA,1,1,1,0,0,1
3692,5254,Bishops Stortford,,GB,,EU,1,1,1,0,0,1
3693,5255,,,,,,1,0,0,0,0,0
3694,5256,Brentwood,,US,,NA,1,1,1,0,0,1
3695,5257,,,,,,0,0,0,0,0,0
3696,5259,,,HN,,NA,1,1,0,0,0,1
3697,5260,,,,,,0,0,0,0,0,0
3698,5262,Chippenham,,GB,,EU,1,1,1,0,0,1
3699,5263,,,,,,0,0,0,0,0,0
3700,5264,,,,,,1,0,0,0,0,0
3701,5265,York,,GB,,EU,1,1,1,0,0,1
3702,5266,,,,,,0,0,0,0,0,0
3703,5267,,,,,,0,0,0,0,0,0
3704,5269,,,,,,1,0,0,0,0,0
3705,5270,Largo,,US,,NA,1,1,1,0,0,1
3706,5271,,,,,,0,0,0,0,0,0
3707,5272,,,MX,,NA,1,1,0,0,0,1
3708,5273,Cape Town,,ZA,,AF,1,1,1,0,0,1
3709,5274,Florida,,US,Florida,NA,1,1,1,0,1,1
3710,5276,Indianapolis,,US,Indiana,NA,1,1,1,0,1,1
3711,5278,,,,,,0,0,0,0,0,0
3712,5280,,,,,,0,0,0,0,0,0
3713,5281,,,,,,1,0,0,0,0,0
3714,5282,,,,,,1,0,0,0,0,0
3715,5283,Bedford,,GB,,EU,1,1,1,0,0,1
3716,5284,,,,,,0,0,0,0,0,0
3717,5285,,,,,,1,0,0,0,0,0
3718,5286,,,,,,0,0,0,0,0,0
3719,5287,,,BR,,SA,1,1,0,0,0,1
3720,5290,,,,,,1,0,0,0,0,0
3721,5291,,,,,,0,0,0,0,0,0
3722,5292,,,,,,0,0,0,0,0,0
3723,5293,,,,,,1,0,0,0,0,0
3724,5295,,,,,,0,0,0,0,0,0
3725,5296,Riyadh,,SA,,AS,1,1,1,0,0,1
3726,5297,York,,GB,,EU,1,1,1,0,0,1
3727,5298,,,,,,1,0,0,0,0,0
3728,5299,,,,,,0,0,0,0,0,0
3729,5300,,,US,California,NA,1,1,0,0,1,1
3730,5301,Bremerton,,US,,NA,1,1,1,0,0,1
3731,5302,,,US,Washington,NA,1,1,0,0,1,1
3732,5304,,,ID,,AS,1,1,0,0,0,1
3733,5305,Halifax,,CA,,NA,1,1,1,0,0,1
3734,5306,,,,,,1,0,0,0,0,0
3735,5308,York,,GB,,EU,1,1,1,0,0,1
3736,5309,,,,,,1,0,0,0,0,0
3737,5310,,,,,,0,0,0,0,0,0
3738,5313,,,,,,0,0,0,0,0,0
3739,5315,,,,,,1,0,0,0,0,0
3740,5316,,,,,,0,0,0,0,0,0
3741,5317,,,,,,0,0,0,0,0,0
3742,5319,,,,,,1,0,0,0,0,0
3743,5320,,,,,,0,0,0,0,0,0
3744,5321,,,,,,1,0,0,0,0,0
3745,5322,,,,,,0,0,0,0,0,0
3746,5323,,,,,,1,0,0,0,0,0
3747,5324,,,,,,0,0,0,0,0,0
3748,5325,,,,,,0,0,0,0,0,0
3749,5326,,,,,,0,0,0,0,0,0
3750,5328,Brooklyn,,US,,NA,1,1,1,0,0,1
3751,5330,,,CA,,NA,1,1,0,0,0,1
3752,5331,,,,,,1,0,0,0,0,0
3753,5332,,,,,,1,0,0,0,0,0
3754,5335,,,,,,0,0,0,0,0,0
3755,5336,,,,,,0,0,0,0,0,0
3756,5337,,,,,,1,0,0,0,0,0
3757,5338,,,,,,0,0,0,0,0,0
3758,5339,,,,,,1,0,0,0,0,0
3759,5341,,,US,Kentucky,NA,1,1,0,0,1,1
3760,5342,,,,,,0,0,0,0,0,0
3761,5343,,,,,,0,0,0,0,0,0
3762,5344,,,,,,1,0,0,0,0,0
3763,5345,,,,,,1,0,0,0,0,0
3764,5346,,,US,Arizona,NA,1,1,0,0,1,1
3765,5347,,,,,,0,0,0,0,0,0
3766,5349,Vancouver,,CA,,NA,1,1,1,0,0,1
3767,5350,Newark,,US,,NA,1,1,1,0,0,1
3768,5351,,,,,,1,0,0,0,0,0
3769,5352,,,,,,1,0,0,0,0,0
3770,5353,,,AU,,OC,1,1,0,0,0,1
3771,5354,Yuba City,,US,,NA,1,1,1,0,0,1
3772,5355,,,,,,0,0,0,0,0,0
3773,5356,Florida,,US,Florida,NA,1,1,1,0,1,1
3774,5357,,,,,,0,0,0,0,0,0
3775,5359,,,,,,1,0,0,0,0,0
3776,5362,"Niagara Falls,Ontario",,"CA,US",,NA,1,1,1,0,0,1
3777,5365,,,,,,1,0,0,0,0,0
3778,5366,,,US,,NA,1,1,0,0,0,1
3779,5367,,,,,,0,0,0,0,0,0
3780,5368,,,,,,0,0,0,0,0,0
3781,5371,,,,,,1,0,0,0,0,0
3782,5372,,Orange County,US,"CA,FL,IN,NC,NY,TX,VA,VT",NA,1,1,0,1,1,1
3783,5373,,,US,Texas,NA,1,1,0,0,1,1
3784,5375,,,,,AS,1,0,0,0,0,1
3785,5377,,,,,,0,0,0,0,0,0
3786,5378,,,,,,0,0,0,0,0,0
3787,5379,,,,,,0,0,0,0,0,0
3788,5380,,,,,,0,0,0,0,0,0
3789,5381,,,,,,1,0,0,0,0,0
3790,5382,,Orange County,US,"CA,FL,IN,NC,NY,TX,VA,VT",NA,1,1,0,1,1,1
3791,5383,,,,,,1,0,0,0,0,0
3792,5384,,,,,,0,0,0,0,0,0
3793,5385,,,,,,1,0,0,0,0,0
3794,5386,,,,,,1,0,0,0,0,0
3795,5387,,Orange County,US,"CA,FL,IN,NC,NY,TX,VA,VT",NA,1,1,0,1,1,1
3796,5389,,,,,,1,0,0,0,0,0
3797,5391,,,,,,0,0,0,0,0,0
3798,5392,Tallahassee,,US,,NA,1,1,1,0,0,1
3799,5396,,,,,,0,0,0,0,0,0
3800,5397,Laguna Beach,,US,,NA,1,1,1,0,0,1
3801,5400,,Carson City,US,Nevada,NA,1,1,0,1,1,1
3802,5403,,,,,,0,0,0,0,0,0
3803,5404,,,,,,0,0,0,0,0,0
3804,5406,,,,,,0,0,0,0,0,0
3805,5407,,,,,,0,0,0,0,0,0
3806,5408,,,,,,0,0,0,0,0,0
3807,5409,,,,,,0,0,0,0,0,0
3808,5410,,,,,,1,0,0,0,0,0
3809,5411,,,,,,0,0,0,0,0,0
3810,5412,,,US,Tennessee,NA,1,1,0,0,1,1
3811,5413,Texas,,US,Texas,NA,1,1,1,0,1,1
3812,5416,Long Eaton,,GB,,EU,1,1,1,0,0,1
3813,5417,,,,,,1,0,0,0,0,0
3814,5418,,,,,,0,0,0,0,0,0
3815,5420,,,,,,1,0,0,0,0,0
3816,5423,,,CA,,NA,1,1,0,0,0,1
3817,5425,,,,,,0,0,0,0,0,0
3818,5426,,,,,,1,0,0,0,0,0
3819,5428,,,,,,1,0,0,0,0,0
3820,5430,Nashville,,US,,NA,1,1,1,0,0,1
3821,5432,,,,,,0,0,0,0,0,0
3822,5437,,,US,Ohio,NA,1,1,0,0,1,1
3823,5439,,,,,,1,0,0,0,0,0
3824,5442,,,,,,1,0,0,0,0,0
3825,5443,,,,,,1,0,0,0,0,0
3826,5444,Michigan,,US,Michigan,NA,1,1,1,0,1,1
3827,5445,,,US,Indiana,NA,1,1,0,0,1,1
3828,5446,,,,,,0,0,0,0,0,0
3829,5448,,,,,,0,0,0,0,0,0
3830,5449,Washington,,US,Washington,NA,1,1,1,0,1,1
3831,5450,,,,,,0,0,0,0,0,0
3832,5452,,,,,,1,0,0,0,0,0
3833,5454,,,,,,1,0,0,0,0,0
3834,5455,,,,,,0,0,0,0,0,0
3835,5458,Sacramento,,US,,NA,1,1,1,0,0,1
3836,5459,Nashville,,US,,NA,1,1,1,0,0,1
3837,5460,,,US,Missouri,NA,1,1,0,0,1,1
3838,5461,Bandung,,ID,,AS,1,1,1,0,0,1
3839,5462,York,,GB,,EU,1,1,1,0,0,1
3840,5465,York,,GB,,EU,1,1,1,0,0,1
3841,5466,Louisville,,US,,NA,1,1,1,0,0,1
3842,5467,,,,,,0,0,0,0,0,0
3843,5468,Manhattan,,US,,NA,1,1,1,0,0,1
3844,5469,Freeport,,US,,NA,1,1,1,0,0,1
3845,5471,,,,,,1,0,0,0,0,0
3846,5473,,,,,,0,0,0,0,0,0
3847,5475,,,,,,1,0,0,0,0,0
3848,5476,,,,,,0,0,0,0,0,0
3849,5477,,,,,,1,0,0,0,0,0
3850,5479,,,,,,1,0,0,0,0,0
3851,5480,Asheville,,US,,NA,1,1,1,0,0,1
3852,5481,York,,GB,,EU,1,1,1,0,0,1
3853,5482,,,,,,1,0,0,0,0,0
3854,5484,,,,,,0,0,0,0,0,0
3855,5485,,,,,,0,0,0,0,0,0
3856,5486,,,US,,NA,1,1,0,0,0,1
3857,5487,Manaus,,BR,,SA,1,1,1,0,0,1
3858,5488,Sioux Falls,,US,,NA,1,1,1,0,0,1
3859,5489,,,,,,0,0,0,0,0,0
3860,5491,,,DM,,NA,1,1,0,0,0,1
3861,5492,Eastlake,,US,,NA,1,1,1,0,0,1
3862,5493,,,,,,1,0,0,0,0,0
3863,5494,,,,,,0,0,0,0,0,0
3864,5495,,,,,,1,0,0,0,0,0
3865,5496,,,,,,1,0,0,0,0,0
3866,5497,Kentwood,,US,,NA,1,1,1,0,0,1
3867,5498,,,,,,0,0,0,0,0,0
3868,5499,,,,,,0,0,0,0,0,0
3869,5501,,,,,,1,0,0,0,0,0
3870,5502,,,,,,1,0,0,0,0,0
3871,5503,Santo Domingo,,DO,,NA,1,1,1,0,0,1
3872,5505,,,,,,1,0,0,0,0,0
3873,5506,"Corsicana,Houston",,US,,NA,1,1,1,0,0,1
3874,5507,Cincinnati,,US,,NA,1,1,1,0,0,1
3875,5509,,,,,,1,0,0,0,0,0
3876,5510,,,,,,0,0,0,0,0,0
3877,5514,,,,,,1,0,0,0,0,0
3878,5515,Chicago,,US,,NA,1,1,1,0,0,1
3879,5517,,,,,,1,0,0,0,0,0
3880,5518,,,,,,0,0,0,0,0,0
3881,5519,Leicester,,GB,,EU,1,1,1,0,0,1
3882,5520,,,,,,1,0,0,0,0,0
3883,5521,,,,,,1,0,0,0,0,0
3884,5522,,,,,,1,0,0,0,0,0
3885,5524,,,,,,0,0,0,0,0,0
3886,5525,,,,,,1,0,0,0,0,0
3887,5526,York,,GB,,EU,1,1,1,0,0,1
3888,5528,,,,,,1,0,0,0,0,0
3889,5529,,,BB,,NA,1,1,0,0,0,1
3890,5531,,,,,,0,0,0,0,0,0
3891,5532,Leeds,,GB,,EU,1,1,1,0,0,1
3892,5534,,,,,,1,0,0,0,0,0
3893,5535,,,,,,0,0,0,0,0,0
3894,5538,,,,,,1,0,0,0,0,0
3895,5539,,,,,,0,0,0,0,0,0
3896,5540,,,,,,0,0,0,0,0,0
3897,5541,Northampton,,GB,,EU,1,1,1,0,0,1
3898,5544,Ventura,,US,,NA,1,1,1,0,0,1
3899,5545,,,,,,1,0,0,0,0,0
3900,5547,,,US,Texas,NA,1,1,0,0,1,1
3901,5548,Derby,,GB,,EU,1,1,1,0,0,1
3902,5552,,,,,,1,0,0,0,0,0
3903,5553,Delhi,,IN,,AS,1,1,1,0,0,1
3904,5554,,,,,,1,0,0,0,0,0
3905,5555,,,,,,1,0,0,0,0,0
3906,5556,Baltimore,,US,,NA,1,1,1,0,0,1
3907,5557,,,,,,0,0,0,0,0,0
3908,5558,East Lansing,,US,,NA,1,1,1,0,0,1
3909,5559,,,,,,1,0,0,0,0,0
3910,5560,York,,GB,,EU,1,1,1,0,0,1
3911,5561,Boston,,US,,NA,1,1,1,0,0,1
3912,5563,,,US,,NA,1,1,0,0,0,1
3913,5564,York,,GB,,EU,1,1,1,0,0,1
3914,5565,York,,GB,,EU,1,1,1,0,0,1
3915,5567,,,AU,,OC,1,1,0,0,0,1
3916,5569,,,CA,,NA,1,1,0,0,0,1
3917,5570,,,,,,0,0,0,0,0,0
3918,5573,,,,,,0,0,0,0,0,0
3919,5575,,,,,,1,0,0,0,0,0
3920,5576,Philadelphia,,US,,NA,1,1,1,0,0,1
3921,5577,York,,GB,,EU,1,1,1,0,0,1
3922,5578,,,,,,1,0,0,0,0,0
3923,5579,York,,GB,,EU,1,1,1,0,0,1
3924,5580,York,,GB,,EU,1,1,1,0,0,1
3925,5581,"Niagara Falls,Ontario",,"CA,US",,NA,1,1,1,0,0,1
3926,5582,,,,,,0,0,0,0,0,0
3927,5584,,,,,,0,0,0,0,0,0
3928,5586,,,US,Hawaii,NA,1,1,0,0,1,1
3929,5587,York,,GB,,EU,1,1,1,0,0,1
3930,5588,York,,GB,,EU,1,1,1,0,0,1
3931,5589,,,,,,0,0,0,0,0,0
3932,5590,,,,,,0,0,0,0,0,0
3933,5592,York,,GB,,EU,1,1,1,0,0,1
3934,5593,,,,,,0,0,0,0,0,0
3935,5594,,,US,,NA,1,1,0,0,0,1
3936,5595,York,,GB,,EU,1,1,1,0,0,1
3937,5598,York,,GB,,EU,1,1,1,0,0,1
3938,5599,York,,GB,,EU,1,1,1,0,0,1
3939,5600,,,US,,NA,1,1,0,0,0,1
3940,5602,,,,,,0,0,0,0,0,0
3941,5603,York,,GB,,EU,1,1,1,0,0,1
3942,5604,,,,,,0,0,0,0,0,0
3943,5605,,,,,,1,0,0,0,0,0
3944,5608,Knoxville,,US,,NA,1,1,1,0,0,1
3945,5609,York,,GB,,EU,1,1,1,0,0,1
3946,5611,Rock Springs,,US,,NA,1,1,1,0,0,1
3947,5612,,,VN,,AS,1,1,0,0,0,1
3948,5613,Petersburg,,US,,NA,1,1,1,0,0,1
3949,5614,,,,,,0,0,0,0,0,0
3950,5617,,,,,,0,0,0,0,0,0
3951,5618,,,US,Alabama,NA,1,1,0,0,1,1
3952,5619,,,CA,,NA,1,1,0,0,0,1
3953,5620,,,,,,0,0,0,0,0,0
3954,5621,,,,,,1,0,0,0,0,0
3955,5622,,,,,,0,0,0,0,0,0
3956,5624,,,,,,1,0,0,0,0,0
3957,5625,Jakarta,,ID,,AS,1,1,1,0,0,1
3958,5626,,,,,,0,0,0,0,0,0
3959,5627,,,,,,0,0,0,0,0,0
3960,5628,,,VN,,AS,1,1,0,0,0,1
3961,5629,,,,,,0,0,0,0,0,0
3962,5631,,,,,,1,0,0,0,0,0
3963,5632,,,US,Hawaii,NA,1,1,0,0,1,1
3964,5633,,,,,,0,0,0,0,0,0
3965,5634,Miami Beach,,US,,NA,1,1,1,0,0,1
3966,5635,,,US,Texas,NA,1,1,0,0,1,1
3967,5638,,,US,California,NA,1,1,0,0,1,1
3968,5641,Huntsville,,US,,NA,1,1,1,0,0,1
3969,5642,,,,,,0,0,0,0,0,0
3970,5644,,,,,,1,0,0,0,0,0
3971,5645,,,,,,1,0,0,0,0,0
3972,5646,Jakarta,,ID,,AS,1,1,1,0,0,1
3973,5647,,,,,,0,0,0,0,0,0
3974,5650,,,,,,1,0,0,0,0,0
3975,5651,,,,,,0,0,0,0,0,0
3976,5652,Jakarta,,ID,,AS,1,1,1,0,0,1
3977,5653,,,,,,1,0,0,0,0,0
3978,5654,,,,,,0,0,0,0,0,0
3979,5655,Belleville,,CA,,NA,1,1,1,0,0,1
3980,5656,,,MY,,AS,1,1,0,0,0,1
3981,5657,Austin,,US,,NA,1,1,1,0,0,1
3982,5658,,,,,,0,0,0,0,0,0
3983,5659,,,IN,,AS,1,1,0,0,0,1
3984,5661,,,,,,1,0,0,0,0,0
3985,5662,,,,,,0,0,0,0,0,0
3986,5663,,,,,,1,0,0,0,0,0
3987,5664,,,AU,,OC,1,1,0,0,0,1
3988,5665,,,,,,0,0,0,0,0,0
3989,5668,,,,,,1,0,0,0,0,0
3990,5669,,,,,,1,0,0,0,0,0
3991,5670,,,AU,,OC,1,1,0,0,0,1
3992,5671,,,CA,,NA,1,1,0,0,0,1
3993,5672,Michigan,,US,Michigan,NA,1,1,1,0,1,1
3994,5673,London,,GB,,EU,1,1,1,0,0,1
3995,5674,,,,,,0,0,0,0,0,0
3996,5675,,,US,California,NA,1,1,0,0,1,1
3997,5676,,,,,,1,0,0,0,0,0
3998,5677,,,,,,0,0,0,0,0,0
3999,5680,,,,,,1,0,0,0,0,0
4000,5683,,,JE,,EU,1,1,0,0,0,1
4001,5684,York,,GB,,EU,1,1,1,0,0,1
4002,5685,,,,,,1,0,0,0,0,0
4003,5686,,,CM,,AF,1,1,0,0,0,1
4004,5687,,,,,,1,0,0,0,0,0
4005,5688,,,"NE,NG",,AF,1,1,0,0,0,1
4006,5689,,,PH,,AS,1,1,0,0,0,1
4007,5690,,,,,,0,0,0,0,0,0
4008,5692,,,,,NA,1,0,0,0,0,1
4009,5693,,,,,,1,0,0,0,0,0
4010,5694,,,,,,0,0,0,0,0,0
4011,5695,,,,,,0,0,0,0,0,0
4012,5698,York,,GB,,EU,1,1,1,0,0,1
4013,5699,,,,,,0,0,0,0,0,0
4014,5703,,,,,,0,0,0,0,0,0
4015,5704,,,,,,0,0,0,0,0,0
4016,5705,,,,,,0,0,0,0,0,0
4017,5706,,,,,,1,0,0,0,0,0
4018,5707,,,,,,1,0,0,0,0,0
4019,5710,,,,,,0,0,0,0,0,0
4020,5711,,,,,,0,0,0,0,0,0
4021,5712,,,,,,0,0,0,0,0,0
4022,5713,,Shelby County,US,"AL,IA,IL,IN,KY,MO,OH,TN,TX",NA,1,1,0,1,1,1
4023,5714,,,,,,0,0,0,0,0,0
4024,5715,,,,,,1,0,0,0,0,0
4025,5716,Concord,,US,,NA,1,1,1,0,0,1
4026,5717,,,US,California,NA,1,1,0,0,1,1
4027,5719,,,,,,0,0,0,0,0,0
4028,5720,,,,,,0,0,0,0,0,0
4029,5721,,,OM,,AS,1,1,0,0,0,1
4030,5722,,,US,California,NA,1,1,0,0,1,1
4031,5724,,,,,,0,0,0,0,0,0
4032,5726,Asheville,,US,,NA,1,1,1,0,0,1
4033,5727,,,,,,0,0,0,0,0,0
4034,5729,,,,,,0,0,0,0,0,0
4035,5730,,,,,,1,0,0,0,0,0
4036,5732,,,,,,1,0,0,0,0,0
4037,5733,,,US,Washington,NA,1,1,0,0,1,1
4038,5734,Atlanta,,US,,NA,1,1,1,0,0,1
4039,5736,,,,,,0,0,0,0,0,0
4040,5739,,,,,,0,0,0,0,0,0
4041,5740,,,,,,0,0,0,0,0,0
4042,5741,,,CA,,NA,1,1,0,0,0,1
4043,5743,Washington,,US,Washington,NA,1,1,1,0,1,1
4044,5744,,,,,,0,0,0,0,0,0
4045,5745,,,,,,0,0,0,0,0,0
4046,5746,Montana,,US,Montana,NA,1,1,1,0,1,1
4047,5748,,,,,,0,0,0,0,0,0
4048,5751,,,,,,0,0,0,0,0,0
4049,5752,,,,,,0,0,0,0,0,0
4050,5753,,,,,,0,0,0,0,0,0
4051,5754,,,,,,1,0,0,0,0,0
4052,5757,,,,,,1,0,0,0,0,0
4053,5758,,,,,,0,0,0,0,0,0
4054,5759,,,,,,1,0,0,0,0,0
4055,5760,,,,,,1,0,0,0,0,0
4056,5763,,,US,Idaho,NA,1,1,0,0,1,1
4057,5764,,,,,,0,0,0,0,0,0
4058,5765,,,,,,0,0,0,0,0,0
4059,5766,Duncan,,US,,NA,1,1,1,0,0,1
4060,5769,,,,,,0,0,0,0,0,0
4061,5771,Texas,,US,Texas,NA,1,1,1,0,1,1
4062,5772,,,,,,0,0,0,0,0,0
4063,5775,,,,,,0,0,0,0,0,0
4064,5776,,,,,,1,0,0,0,0,0
4065,5777,,,US,Oregon,NA,1,1,0,0,1,1
4066,5778,Vancouver,,CA,,NA,1,1,1,0,0,1
4067,5780,,,US,Pennsylvania,NA,1,1,0,0,1,1
4068,5781,,,,,,0,0,0,0,0,0
4069,5783,,,,,,0,0,0,0,0,0
4070,5784,Sacramento,,US,,NA,1,1,1,0,0,1
4071,5789,Carol Stream,,US,Illinois,NA,1,1,1,0,1,1
4072,5790,,,,,,0,0,0,0,0,0
4073,5791,,,,,,0,0,0,0,0,0
4074,5792,Calgary,,CA,,NA,1,1,1,0,0,1
4075,5793,,,US,,NA,1,1,0,0,0,1
4076,5794,Hattiesburg,,US,,NA,1,1,1,0,0,1
4077,5795,,,US,Arkansas,NA,1,1,0,0,1,1
4078,5797,,,US,,NA,1,1,0,0,0,1
4079,5798,,,,,,0,0,0,0,0,0
4080,5799,,,,,,1,0,0,0,0,0
4081,5800,,,,,,1,0,0,0,0,0
4082,5801,,,,,,0,0,0,0,0,0
4083,5803,,,,,,0,0,0,0,0,0
4084,5804,Florida,,US,Florida,NA,1,1,1,0,1,1
4085,5805,,,,,,1,0,0,0,0,0
4086,5807,,,,,,0,0,0,0,0,0
4087,5808,,,,,,1,0,0,0,0,0
4088,5812,,,,,,0,0,0,0,0,0
4089,5814,,,,,,1,0,0,0,0,0
4090,5815,Rapid City,,US,South Dakota,NA,1,1,1,0,1,1
4091,5816,,,,,,1,0,0,0,0,0
4092,5817,,,,,,1,0,0,0,0,0
4093,5818,,,,,,0,0,0,0,0,0
4094,5819,Calgary,,CA,,NA,1,1,1,0,0,1
4095,5821,Calgary,,CA,,NA,1,1,1,0,0,1
4096,5822,,,,,,0,0,0,0,0,0
4097,5824,Indianapolis,,US,Indiana,NA,1,1,1,0,1,1
4098,5825,,,,,,0,0,0,0,0,0
4099,5826,,,US,,NA,1,1,0,0,0,1
4100,5827,,,,,,1,0,0,0,0,0
4101,5828,,,US,Nevada,NA,1,1,0,0,1,1
4102,5829,,,,,,1,0,0,0,0,0
4103,5832,,,,,,1,0,0,0,0,0
4104,5833,,,US,Oklahoma,NA,1,1,0,0,1,1
4105,5834,,,US,,NA,1,1,0,0,0,1
4106,5835,Calgary,,CA,,NA,1,1,1,0,0,1
4107,5836,,,,,,0,0,0,0,0,0
4108,5837,,,CA,,NA,1,1,0,0,0,1
4109,5840,,,US,Massachusetts,NA,1,1,0,0,1,1
4110,5841,,,,,,1,0,0,0,0,0
4111,5842,,,,,,0,0,0,0,0,0
4112,5843,,,,,,1,0,0,0,0,0
4113,5845,,,,,,1,0,0,0,0,0
4114,5847,,,,,,0,0,0,0,0,0
4115,5848,Calgary,,CA,,NA,1,1,1,0,0,1
4116,5849,,,JP,,AS,1,1,0,0,0,1
4117,5850,,,US,Washington,NA,1,1,0,0,1,1
4118,5853,,,,,,1,0,0,0,0,0
4119,5854,,,US,Massachusetts,NA,1,1,0,0,1,1
4120,5855,,,,,,1,0,0,0,0,0
4121,5856,,,,,,1,0,0,0,0,0
4122,5858,,,,,,0,0,0,0,0,0
4123,5861,,,,,,0,0,0,0,0,0
4124,5863,,,CA,,NA,1,1,0,0,0,1
4125,5864,,,,,,1,0,0,0,0,0
4126,5867,,,,,,0,0,0,0,0,0
4127,5868,,,,,,1,0,0,0,0,0
4128,5869,Wyoming,,US,Wyoming,NA,1,1,1,0,1,1
4129,5870,,,US,Colorado,NA,1,1,0,0,1,1
4130,5873,,,,,,1,0,0,0,0,0
4131,5874,,,,,,0,0,0,0,0,0
4132,5875,,,,,,1,0,0,0,0,0
4133,5876,,,,,,1,0,0,0,0,0
4134,5881,,,,,,1,0,0,0,0,0
4135,5882,,,,,,0,0,0,0,0,0
4136,5883,,,,,,1,0,0,0,0,0
4137,5884,,,CA,,NA,1,1,0,0,0,1
4138,5885,,,,,,1,0,0,0,0,0
4139,5886,,,US,Massachusetts,NA,1,1,0,0,1,1
4140,5887,,,,,,0,0,0,0,0,0
4141,5888,,,,,,0,0,0,0,0,0
4142,5889,,,AU,,OC,1,1,0,0,0,1
4143,5890,Kansas City,,US,Kansas,NA,1,1,1,0,1,1
4144,5891,,,,,,1,0,0,0,0,0
4145,5892,,,,,,0,0,0,0,0,0
4146,5893,,,,,,1,0,0,0,0,0
4147,5894,,,,,,1,0,0,0,0,0
4148,5896,,,,,,0,0,0,0,0,0
4149,5898,Kansas City,,US,Kansas,NA,1,1,1,0,1,1
4150,5899,,,,,,0,0,0,0,0,0
4151,5900,Buffalo,,US,,NA,1,1,1,0,0,1
4152,5901,,,,,,0,0,0,0,0,0
4153,5902,,,,,,1,0,0,0,0,0
4154,5903,,,,,,1,0,0,0,0,0
4155,5904,Seattle,,US,,NA,1,1,1,0,0,1
4156,5905,,,,,,1,0,0,0,0,0
4157,5906,,,,,,0,0,0,0,0,0
4158,5907,,,,,,0,0,0,0,0,0
4159,5908,,,,,,0,0,0,0,0,0
4160,5909,,,,,,1,0,0,0,0,0
4161,5911,Sumter,,US,,NA,1,1,1,0,0,1
4162,5912,,,,,,1,0,0,0,0,0
4163,5913,,,,,,1,0,0,0,0,0
4164,5916,,,,,,1,0,0,0,0,0
4165,5918,,,,,,0,0,0,0,0,0
4166,5919,,,,,,1,0,0,0,0,0
4167,5920,,,,,,0,0,0,0,0,0
4168,5921,Kansas City,,US,Kansas,NA,1,1,1,0,1,1
4169,5922,,,,,,1,0,0,0,0,0
4170,5923,,,,,,1,0,0,0,0,0
4171,5925,,,,,,0,0,0,0,0,0
4172,5927,,,,,,0,0,0,0,0,0
4173,5928,Portland,,US,,NA,1,1,1,0,0,1
4174,5929,,,,,,0,0,0,0,0,0
4175,5930,,,,,,0,0,0,0,0,0
4176,5932,,,,,,0,0,0,0,0,0
4177,5933,,,US,California,NA,1,1,0,0,1,1
4178,5934,,,,,,1,0,0,0,0,0
4179,5935,,,,,,0,0,0,0,0,0
4180,5937,,,AU,,OC,1,1,0,0,0,1
4181,5938,,,,,,0,0,0,0,0,0
4182,5939,Alameda,,US,,NA,1,1,1,0,0,1
4183,5942,,,,,,1,0,0,0,0,0
4184,5943,,,US,Arizona,NA,1,1,0,0,1,1
4185,5944,,,GB,,EU,1,1,0,0,0,1
4186,5947,,,,,,1,0,0,0,0,0
4187,5949,,,,,,0,0,0,0,0,0
4188,5950,,,,,,1,0,0,0,0,0
4189,5952,,,GL,,NA,1,1,0,0,0,1
4190,5953,,,,,,0,0,0,0,0,0
4191,5954,,,,,,0,0,0,0,0,0
4192,5955,Chicago,,US,,NA,1,1,1,0,0,1
4193,5956,Tokyo,,JP,,AS,1,1,1,0,0,1
4194,5957,,,,,,0,0,0,0,0,0
4195,5958,,,,,,0,0,0,0,0,0
4196,5959,Pleasanton,,US,,NA,1,1,1,0,0,1
4197,5960,,,,,,0,0,0,0,0,0
4198,5961,Portsmouth,,GB,,EU,1,1,1,0,0,1
4199,5962,,,,,,1,0,0,0,0,0
4200,5963,,,,,,0,0,0,0,0,0
4201,5964,,,KE,,AF,1,1,0,0,0,1
4202,5965,Chicago,,US,,NA,1,1,1,0,0,1
