,target,id,links_cant,cant_failed_links
2458,1,3526,,
2459,1,3527,,
2460,1,3528,1.0,1.0
2461,1,3529,,
2462,1,3530,,
2463,1,3531,1.0,1.0
2464,1,3532,1.0,0.0
2465,1,3533,1.0,0.0
2466,1,3534,1.0,1.0
2467,1,3535,1.0,0.0
2468,1,3536,,
2469,1,3537,,
2470,1,3540,1.0,0.0
2471,1,3542,1.0,0.0
2472,1,3543,,
2473,1,3544,,
2474,1,3548,,
2475,1,3549,1.0,0.0
2476,1,3550,1.0,0.0
2477,1,3552,,
2478,1,3554,,
2479,0,3555,1.0,0.0
2480,0,3557,1.0,0.0
2481,1,3560,,
2482,0,3565,,
2483,0,3566,,
2484,0,3567,,
2485,0,3568,,
2486,0,3569,,
2487,0,3570,,
2488,1,3572,,
2489,0,3573,,
2490,0,3575,,
2491,1,3578,1.0,0.0
2492,0,3581,1.0,0.0
2493,1,3582,1.0,0.0
2494,0,3583,1.0,1.0
2495,0,3584,,
2496,0,3585,1.0,0.0
2497,0,3587,1.0,0.0
2498,0,3588,,
2499,0,3589,1.0,0.0
2500,1,3591,1.0,1.0
2501,0,3592,1.0,0.0
2502,0,3593,,
2503,0,3594,,
2504,1,3595,1.0,0.0
2505,0,3596,,
2506,0,3597,1.0,1.0
2507,1,3598,,
2508,1,3602,,
2509,0,3603,,
2510,0,3604,1.0,1.0
2511,1,3607,,
2512,0,3608,,
2513,0,3609,1.0,1.0
2514,0,3610,1.0,0.0
2515,0,3611,1.0,0.0
2516,1,3613,1.0,0.0
2517,0,3617,1.0,0.0
2518,0,3618,,
2519,0,3619,,
2520,0,3621,2.0,0.0
2521,0,3623,1.0,0.0
2522,1,3625,,
2523,0,3626,1.0,0.0
2524,0,3627,1.0,1.0
2525,0,3628,,
2526,0,3629,,
2527,0,3631,,
2528,0,3632,1.0,1.0
2529,0,3633,,
2530,0,3634,1.0,1.0
2531,1,3635,1.0,0.0
2532,0,3636,,
2533,0,3637,,
2534,0,3638,1.0,0.0
2535,0,3639,1.0,1.0
2536,1,3640,1.0,0.0
2537,0,3641,,
2538,0,3642,1.0,0.0
2539,0,3643,1.0,0.0
2540,0,3645,1.0,0.0
2541,0,3646,,
2542,0,3647,,
2543,0,3648,1.0,1.0
2544,1,3650,1.0,0.0
2545,0,3652,,
2546,0,3653,1.0,0.0
2547,0,3655,1.0,0.0
2548,0,3656,1.0,1.0
2549,0,3657,,
2550,0,3658,1.0,0.0
2551,0,3659,,
2552,1,3660,,
2553,0,3661,1.0,0.0
2554,1,3662,,
2555,1,3663,2.0,0.0
2556,1,3664,,
2557,0,3666,2.0,0.0
2558,0,3667,,
2559,0,3669,,
2560,0,3670,,
2561,0,3674,,
2562,0,3675,,
2563,1,3676,,
2564,1,3679,1.0,0.0
2565,0,3680,,
2566,0,3681,2.0,0.0
2567,0,3682,,
2568,0,3683,1.0,0.0
2569,1,3684,1.0,0.0
2570,0,3685,,
2571,0,3686,,
2572,0,3689,,
2573,1,3690,,
2574,0,3691,,
2575,0,3692,1.0,0.0
2576,0,3694,2.0,0.0
2577,0,3695,,
2578,0,3696,,
2579,0,3697,,
2580,0,3700,,
2581,0,3702,,
2582,0,3704,,
2583,0,3705,,
2584,0,3708,,
2585,0,3710,1.0,0.0
2586,0,3712,,
2587,0,3713,1.0,0.0
2588,1,3715,1.0,0.0
2589,1,3717,,
2590,0,3718,2.0,0.0
2591,0,3719,2.0,0.0
2592,0,3721,2.0,0.0
2593,0,3722,1.0,0.0
2594,0,3723,,
2595,1,3724,,
2596,1,3725,,
2597,0,3726,1.0,1.0
2598,0,3727,1.0,1.0
2599,0,3729,,
2600,0,3730,,
2601,1,3735,,
2602,1,3736,1.0,1.0
2603,1,3737,,
2604,0,3738,1.0,0.0
2605,0,3739,2.0,1.0
2606,0,3741,,
2607,0,3742,,
2608,0,3743,1.0,0.0
2609,0,3744,1.0,0.0
2610,1,3745,,
2611,0,3747,,
2612,1,3748,1.0,0.0
2613,0,3750,,
2614,0,3752,1.0,0.0
2615,0,3753,,
2616,0,3754,,
2617,0,3756,1.0,0.0
2618,0,3758,,
2619,0,3759,,
2620,0,3760,,
2621,0,3761,,
2622,0,3763,,
2623,0,3764,,
2624,1,3765,1.0,0.0
2625,0,3766,1.0,0.0
2626,0,3768,,
2627,1,3770,,
2628,0,3771,1.0,1.0
2629,1,3772,1.0,0.0
2630,0,3773,,
2631,0,3774,1.0,1.0
2632,0,3775,,
2633,0,3776,1.0,0.0
2634,0,3777,,
2635,0,3778,1.0,0.0
2636,0,3780,,
2637,0,3785,,
2638,0,3786,,
2639,0,3787,,
2640,0,3788,,
2641,0,3789,,
2642,0,3793,,
2643,1,3795,,
2644,1,3796,,
2645,0,3797,,
2646,0,3798,,
2647,1,3800,,
2648,1,3802,1.0,0.0
2649,0,3803,,
2650,0,3805,,
2651,0,3806,1.0,1.0
2652,0,3807,,
2653,1,3810,,
2654,1,3812,,
2655,0,3814,,
2656,0,3815,,
2657,0,3816,,
2658,1,3819,,
2659,0,3820,,
2660,0,3821,1.0,0.0
2661,0,3822,1.0,0.0
2662,1,3824,,
2663,0,3825,,
2664,1,3826,,
2665,0,3827,,
2666,0,3828,1.0,0.0
2667,0,3829,,
2668,0,3830,,
2669,0,3831,,
2670,0,3832,,
2671,0,3833,,
2672,0,3834,1.0,0.0
2673,0,3835,,
2674,0,3836,,
2675,1,3837,1.0,0.0
2676,1,3838,1.0,0.0
2677,0,3839,,
2678,0,3840,,
2679,0,3841,,
2680,1,3842,,
2681,0,3845,,
2682,0,3848,,
2683,0,3849,1.0,0.0
2684,0,3850,1.0,0.0
2685,0,3851,,
2686,1,3853,,
2687,1,3855,,
2688,0,3857,1.0,0.0
2689,0,3858,2.0,1.0
2690,0,3859,,
2691,1,3860,,
2692,1,3861,1.0,0.0
2693,0,3862,1.0,0.0
2694,0,3864,1.0,0.0
2695,1,3866,1.0,0.0
2696,0,3868,,
2697,0,3869,,
2698,0,3870,1.0,1.0
2699,0,3873,,
2700,0,3874,1.0,0.0
2701,0,3875,,
2702,0,3876,,
2703,1,3877,,
2704,1,3879,,
2705,0,3887,,
2706,0,3888,,
2707,0,3889,,
2708,0,3892,,
2709,1,3893,1.0,0.0
2710,0,3894,,
2711,1,3895,2.0,2.0
2712,0,3896,,
2713,0,3897,,
2714,0,3899,,
2715,1,3900,,
2716,1,3901,,
2717,1,3903,,
2718,1,3904,,
2719,1,3905,,
2720,1,3906,1.0,1.0
2721,1,3907,,
2722,1,3908,,
2723,1,3911,,
2724,1,3913,,
2725,1,3914,,
2726,1,3916,1.0,1.0
2727,0,3917,,
2728,1,3919,,
2729,0,3921,,
2730,0,3922,1.0,0.0
2731,0,3923,,
2732,0,3924,,
2733,0,3926,1.0,1.0
2734,0,3927,1.0,0.0
2735,0,3932,,
2736,1,3933,1.0,0.0
2737,1,3935,,
2738,1,3936,,
2739,1,3937,,
2740,0,3938,,
2741,0,3940,1.0,1.0
2742,0,3944,,
2743,0,3945,,
2744,1,3947,,
2745,1,3948,,
2746,1,3949,,
2747,1,3950,,
2748,1,3951,,
2749,1,3952,1.0,0.0
2750,0,3953,,
2751,1,3954,,
2752,1,3955,1.0,0.0
2753,1,3956,,
2754,1,3957,,
2755,1,3958,,
2756,0,3959,,
2757,1,3960,,
2758,1,3961,,
2759,1,3962,2.0,1.0
2760,1,3964,,
2761,1,3967,,
2762,1,3968,,
2763,0,3969,,
2764,1,3970,,
2765,0,3973,,
2766,0,3975,1.0,0.0
2767,1,3977,,
2768,1,3979,,
2769,0,3980,,
2770,1,3982,,
2771,1,3983,,
2772,1,3984,,
2773,0,3989,,
2774,1,3990,,
2775,1,3992,,
2776,1,3993,,
2777,1,3994,,
2778,0,3995,1.0,0.0
2779,1,3996,,
2780,0,3997,,
2781,0,3998,,
2782,1,4000,,
2783,0,4003,,
2784,0,4005,,
2785,1,4006,,
2786,0,4008,,
2787,1,4010,,
2788,1,4011,,
2789,0,4012,,
2790,0,4014,,
2791,1,4017,,
2792,0,4018,,
2793,1,4019,,
2794,1,4020,,
2795,1,4021,,
2796,1,4022,,
2797,1,4024,,
2798,1,4025,,
2799,1,4026,,
2800,0,4027,,
2801,0,4028,,
2802,0,4029,1.0,0.0
2803,0,4030,,
2804,1,4032,,
2805,0,4033,,
2806,0,4034,,
2807,1,4038,,
2808,0,4039,1.0,0.0
2809,0,4041,,
2810,0,4042,,
2811,0,4043,,
2812,1,4044,,
2813,0,4045,,
2814,0,4046,,
2815,0,4047,1.0,0.0
2816,1,4049,,
2817,1,4050,,
2818,1,4051,,
2819,1,4052,1.0,0.0
2820,1,4054,2.0,0.0
2821,0,4055,1.0,0.0
2822,1,4057,,
2823,0,4058,,
2824,1,4060,,
2825,0,4061,,
2826,1,4062,1.0,0.0
2827,1,4063,1.0,0.0
2828,1,4064,2.0,0.0
2829,1,4065,,
2830,1,4068,1.0,0.0
2831,1,4072,1.0,0.0
2832,0,4076,,
2833,1,4077,1.0,1.0
2834,0,4078,,
2835,1,4079,1.0,0.0
2836,1,4080,2.0,1.0
2837,1,4081,,
2838,0,4083,1.0,0.0
2839,1,4084,,
2840,0,4085,,
2841,1,4086,2.0,2.0
2842,1,4087,1.0,1.0
2843,1,4088,,
2844,1,4089,1.0,1.0
2845,1,4091,,
2846,0,4092,2.0,2.0
2847,1,4093,,
2848,1,4094,,
2849,0,4095,1.0,1.0
2850,1,4096,,
2851,0,4097,,
2852,1,4098,2.0,2.0
2853,1,4100,,
2854,1,4101,,
2855,1,4103,1.0,1.0
2856,1,4104,1.0,1.0
2857,1,4105,,
2858,1,4107,1.0,1.0
2859,1,4108,,
2860,1,4111,,
2861,1,4112,,
2862,1,4113,,
2863,1,4114,,
2864,1,4116,,
2865,0,4117,,
2866,0,4119,,
2867,1,4121,,
2868,1,4122,,
2869,1,4123,1.0,1.0
2870,1,4124,,
2871,0,4127,,
2872,1,4128,,
2873,1,4129,,
2874,0,4131,,
2875,1,4132,,
2876,1,4133,,
2877,0,4135,2.0,2.0
2878,1,4138,,
2879,1,4139,,
2880,1,4140,,
2881,1,4141,,
2882,1,4142,,
2883,1,4143,1.0,1.0
2884,1,4145,,
2885,0,4146,2.0,2.0
2886,0,4147,,
2887,0,4149,,
2888,1,4150,1.0,1.0
2889,0,4152,,
2890,0,4153,1.0,1.0
2891,0,4154,,
2892,0,4156,,
2893,0,4157,2.0,2.0
2894,0,4158,,
2895,0,4159,,
2896,0,4160,1.0,1.0
2897,0,4161,,
2898,0,4163,,
2899,0,4164,,
2900,0,4166,,
2901,0,4167,,
2902,0,4168,,
2903,0,4170,,
2904,0,4171,,
2905,1,4172,,
2906,0,4173,,
2907,0,4175,,
2908,0,4176,1.0,1.0
2909,0,4177,1.0,1.0
2910,0,4178,1.0,1.0
2911,0,4180,1.0,1.0
2912,0,4181,1.0,1.0
2913,0,4182,,
2914,0,4183,,
2915,1,4184,1.0,1.0
2916,0,4189,1.0,1.0
2917,0,4191,1.0,1.0
2918,0,4197,,
2919,0,4198,,
2920,0,4199,,
2921,1,4200,1.0,1.0
2922,1,4201,,
2923,1,4202,,
2924,0,4203,,
2925,0,4204,1.0,1.0
2926,0,4205,,
2927,0,4206,,
2928,0,4209,,
2929,0,4210,1.0,1.0
2930,1,4211,,
2931,1,4212,1.0,1.0
2932,0,4213,,
2933,0,4214,1.0,0.0
2934,0,4216,,
2935,1,4218,1.0,0.0
2936,0,4219,1.0,0.0
2937,1,4220,2.0,2.0
2938,0,4221,,
2939,0,4224,,
2940,1,4225,,
2941,1,4227,,
2942,0,4230,,
2943,0,4232,1.0,0.0
2944,1,4233,,
2945,1,4235,,
2946,1,4237,,
2947,1,4238,1.0,0.0
2948,0,4239,1.0,0.0
2949,0,4240,,
2950,1,4241,,
2951,0,4242,,
2952,1,4243,,
2953,0,4244,1.0,0.0
2954,0,4245,1.0,1.0
2955,0,4246,,
2956,0,4247,,
2957,0,4248,,
2958,0,4250,,
2959,0,4251,,
2960,1,4252,1.0,0.0
2961,1,4253,,
2962,0,4255,,
2963,0,4256,,
2964,0,4257,,
2965,1,4260,,
2966,0,4261,,
2967,0,4262,,
2968,1,4264,,
2969,0,4265,,
2970,1,4266,,
2971,0,4268,,
2972,0,4269,,
2973,0,4270,2.0,0.0
2974,1,4271,,
2975,1,4272,,
2976,1,4273,,
2977,1,4274,,
2978,0,4275,,
2979,0,4276,,
2980,0,4279,,
2981,0,4281,,
2982,0,4282,2.0,1.0
2983,0,4284,,
2984,0,4288,,
2985,0,4289,,
2986,0,4292,,
2987,0,4293,,
2988,0,4295,,
2989,0,4296,,
2990,0,4297,,
2991,0,4298,1.0,1.0
2992,1,4299,,
2993,1,4300,1.0,1.0
2994,1,4301,,
2995,1,4303,,
2996,1,4304,,
2997,1,4305,,
2998,1,4306,,
2999,1,4307,,
3000,1,4309,,
3001,0,4312,,
3002,0,4313,,
3003,0,4314,,
3004,1,4317,,
3005,1,4318,,
3006,1,4320,,
3007,1,4321,,
3008,1,4322,,
3009,0,4323,,
3010,1,4324,1.0,0.0
3011,0,4325,2.0,0.0
3012,0,4326,,
3013,0,4327,1.0,0.0
3014,1,4328,1.0,0.0
3015,1,4329,,
3016,1,4330,1.0,0.0
3017,0,4332,,
3018,1,4333,,
3019,0,4334,1.0,1.0
3020,1,4335,,
3021,1,4336,,
3022,0,4337,1.0,0.0
3023,1,4341,,
3024,1,4342,,
3025,1,4343,1.0,0.0
3026,0,4345,,
3027,1,4348,,
3028,1,4349,,
3029,1,4350,1.0,0.0
3030,1,4351,1.0,0.0
3031,0,4352,,
3032,1,4353,,
3033,1,4354,,
3034,0,4355,,
3035,1,4356,,
3036,1,4357,,
3037,1,4358,1.0,1.0
3038,1,4359,1.0,1.0
3039,1,4361,,
3040,1,4362,,
3041,1,4363,,
3042,1,4365,1.0,0.0
3043,0,4366,,
3044,1,4368,,
3045,0,4372,,
3046,1,4373,,
3047,1,4374,2.0,0.0
3048,1,4375,,
3049,1,4376,,
3050,1,4377,,
3051,1,4378,,
3052,0,4379,2.0,0.0
3053,1,4381,,
3054,1,4382,,
3055,0,4383,,
3056,0,4384,,
3057,0,4385,1.0,0.0
3058,0,4387,1.0,0.0
3059,1,4388,,
3060,1,4391,,
3061,1,4392,2.0,0.0
3062,1,4393,,
3063,1,4395,,
3064,1,4396,1.0,1.0
3065,1,4397,,
3066,0,4398,1.0,0.0
3067,0,4401,,
3068,0,4402,1.0,0.0
3069,0,4403,,
3070,0,4405,1.0,0.0
3071,0,4406,,
3072,0,4407,1.0,0.0
3073,0,4408,1.0,0.0
3074,0,4410,,
3075,0,4411,1.0,0.0
3076,0,4412,,
3077,0,4413,1.0,1.0
3078,0,4415,,
3079,0,4416,1.0,0.0
3080,0,4421,1.0,0.0
3081,0,4423,,
3082,0,4424,2.0,0.0
3083,0,4425,,
3084,0,4426,1.0,0.0
3085,0,4427,,
3086,0,4428,1.0,0.0
3087,0,4430,,
3088,0,4432,,
3089,0,4435,,
3090,0,4436,,
3091,0,4437,,
3092,0,4438,1.0,1.0
3093,0,4440,1.0,0.0
3094,1,4441,,
3095,0,4442,1.0,1.0
3096,0,4444,,
3097,0,4445,,
3098,0,4448,,
3099,1,4449,1.0,0.0
3100,0,4450,1.0,0.0
3101,0,4451,1.0,0.0
3102,0,4452,,
3103,0,4454,,
3104,0,4455,1.0,1.0
3105,0,4456,1.0,1.0
3106,0,4457,1.0,0.0
3107,0,4458,1.0,0.0
3108,1,4459,,
3109,1,4463,1.0,0.0
3110,1,4464,,
3111,0,4465,1.0,0.0
3112,1,4466,1.0,0.0
3113,0,4468,,
3114,0,4470,1.0,0.0
3115,0,4471,1.0,0.0
3116,1,4472,1.0,1.0
3117,1,4476,,
3118,0,4478,1.0,0.0
3119,1,4479,1.0,1.0
3120,0,4480,1.0,0.0
3121,0,4482,,
3122,0,4486,,
3123,1,4487,1.0,0.0
3124,1,4488,1.0,0.0
3125,0,4489,1.0,0.0
3126,1,4490,1.0,0.0
3127,1,4491,,
3128,0,4492,,
3129,0,4493,,
3130,0,4494,1.0,1.0
3131,1,4496,1.0,0.0
3132,0,4498,,
3133,1,4499,1.0,0.0
3134,1,4503,1.0,0.0
3135,0,4504,,
3136,0,4507,1.0,1.0
3137,0,4508,1.0,0.0
3138,0,4509,2.0,2.0
3139,0,4511,1.0,0.0
3140,1,4514,1.0,1.0
3141,0,4515,,
3142,0,4516,2.0,1.0
3143,1,4517,,
3144,0,4518,1.0,1.0
3145,0,4519,1.0,0.0
3146,0,4520,,
3147,0,4521,1.0,0.0
3148,1,4522,,
3149,1,4523,,
3150,0,4524,1.0,0.0
3151,0,4525,,
3152,1,4526,1.0,0.0
3153,0,4527,,
3154,0,4528,,
3155,0,4529,,
3156,1,4530,,
3157,0,4531,,
3158,1,4533,,
3159,0,4534,,
3160,1,4537,,
3161,0,4538,1.0,1.0
3162,1,4539,1.0,1.0
3163,0,4541,,
3164,1,4542,,
3165,1,4543,1.0,0.0
3166,0,4544,1.0,0.0
3167,0,4546,,
3168,1,4547,1.0,0.0
3169,0,4548,,
3170,1,4549,1.0,0.0
3171,1,4550,,
3172,1,4551,,
3173,1,4553,,
3174,0,4556,1.0,0.0
3175,0,4557,,
3176,0,4561,1.0,1.0
3177,1,4562,1.0,0.0
3178,1,4563,,
3179,0,4564,,
3180,0,4565,,
3181,0,4567,,
3182,1,4568,1.0,1.0
3183,1,4569,,
3184,1,4571,1.0,0.0
3185,0,4573,,
3186,1,4575,,
3187,1,4576,,
3188,0,4577,,
3189,0,4578,,
3190,0,4579,2.0,1.0
3191,1,4580,1.0,0.0
3192,1,4582,1.0,0.0
3193,0,4584,1.0,0.0
3194,1,4585,,
3195,1,4587,,
3196,1,4588,1.0,0.0
3197,0,4589,1.0,0.0
3198,1,4590,1.0,0.0
3199,1,4592,,
3200,1,4593,,
3201,1,4595,1.0,1.0
3202,0,4596,,
3203,1,4597,,
3204,0,4598,,
3205,1,4599,,
3206,1,4600,,
3207,0,4601,,
3208,1,4602,,
3209,1,4604,,
3210,1,4606,,
3211,0,4607,,
3212,1,4608,2.0,0.0
3213,0,4609,,
3214,0,4610,,
3215,0,4611,,
3216,0,4614,,
3217,0,4616,,
3218,0,4617,,
3219,0,4619,,
3220,1,4620,,
3221,0,4622,2.0,1.0
3222,1,4624,,
3223,0,4625,,
3224,1,4627,,
3225,0,4628,,
3226,0,4630,,
3227,0,4631,2.0,1.0
3228,1,4632,,
3229,0,4634,,
3230,0,4635,,
3231,0,4637,,
3232,0,4639,,
3233,1,4641,,
3234,0,4642,,
3235,0,4644,,
3236,0,4646,1.0,0.0
3237,1,4649,,
3238,1,4650,,
3239,1,4655,,
3240,0,4656,,
3241,1,4657,1.0,0.0
3242,1,4658,2.0,1.0
3243,1,4659,,
3244,1,4661,,
3245,0,4664,,
3246,0,4666,,
3247,1,4667,,
3248,1,4669,,
3249,0,4670,,
3250,1,4671,,
3251,0,4672,,
3252,0,4673,1.0,0.0
3253,0,4674,1.0,1.0
3254,1,4675,,
3255,0,4677,1.0,0.0
3256,1,4678,1.0,0.0
3257,0,4679,,
3258,0,4680,,
3259,0,4681,,
3260,1,4682,1.0,0.0
3261,0,4684,,
3262,0,4687,1.0,0.0
3263,0,4688,,
3264,1,4689,,
3265,0,4690,,
3266,0,4691,1.0,0.0
3267,1,4692,,
3268,1,4693,,
3269,1,4694,,
3270,0,4695,1.0,0.0
3271,1,4696,,
3272,1,4697,,
3273,0,4698,,
3274,0,4699,,
3275,0,4700,,
3276,0,4702,,
3277,0,4703,,
3278,0,4704,,
3279,0,4705,,
3280,1,4706,2.0,0.0
3281,0,4707,,
3282,0,4708,1.0,0.0
3283,0,4709,1.0,0.0
3284,0,4710,,
3285,1,4711,1.0,1.0
3286,1,4712,1.0,0.0
3287,1,4713,1.0,0.0
3288,1,4714,1.0,1.0
3289,0,4715,1.0,0.0
3290,1,4716,,
3291,1,4717,,
3292,1,4719,1.0,0.0
3293,1,4720,,
3294,0,4722,,
3295,1,4723,,
3296,0,4724,,
3297,1,4725,,
3298,0,4726,,
3299,0,4729,,
3300,0,4730,1.0,0.0
3301,1,4731,,
3302,1,4732,,
3303,0,4734,1.0,0.0
3304,1,4735,,
3305,1,4736,,
3306,0,4737,,
3307,0,4738,,
3308,1,4739,,
3309,1,4740,1.0,0.0
3310,1,4742,,
3311,0,4744,,
3312,1,4745,,
3313,1,4747,,
3314,0,4748,,
3315,1,4749,,
3316,1,4750,,
3317,0,4752,,
3318,1,4753,,
3319,0,4754,,
3320,1,4755,,
3321,1,4757,,
3322,1,4758,1.0,1.0
3323,0,4759,,
3324,0,4760,,
3325,1,4762,,
3326,1,4765,,
3327,1,4766,,
3328,1,4768,,
3329,1,4769,1.0,1.0
3330,1,4770,,
3331,1,4771,,
3332,1,4773,,
3333,1,4774,,
3334,1,4775,,
3335,1,4777,,
3336,1,4778,1.0,0.0
3337,1,4779,1.0,1.0
3338,0,4782,,
3339,1,4783,1.0,1.0
3340,1,4784,,
3341,1,4785,1.0,0.0
3342,1,4786,1.0,0.0
3343,0,4787,,
3344,1,4788,,
3345,1,4789,1.0,0.0
3346,1,4790,,
3347,1,4791,1.0,0.0
3348,1,4793,,
3349,1,4794,,
3350,1,4795,,
3351,1,4797,1.0,0.0
3352,0,4798,,
3353,1,4799,,
3354,1,4800,,
3355,1,4802,1.0,1.0
3356,1,4803,,
3357,1,4807,2.0,1.0
3358,0,4808,,
3359,1,4809,,
3360,1,4810,,
3361,1,4812,1.0,0.0
3362,1,4813,,
3363,0,4814,,
3364,1,4819,1.0,1.0
3365,1,4820,,
3366,1,4821,,
3367,1,4823,1.0,0.0
3368,1,4825,,
3369,1,4826,1.0,0.0
3370,1,4828,1.0,0.0
3371,1,4829,,
3372,1,4830,1.0,1.0
3373,1,4831,1.0,1.0
3374,1,4832,,
3375,1,4833,,
3376,1,4834,1.0,1.0
3377,0,4835,,
3378,1,4836,,
3379,1,4840,1.0,0.0
3380,1,4842,,
3381,1,4843,,
3382,0,4844,,
3383,0,4845,,
3384,1,4846,,
3385,0,4847,,
3386,1,4848,,
3387,1,4849,1.0,1.0
3388,1,4850,1.0,0.0
3389,1,4852,1.0,1.0
3390,1,4853,1.0,0.0
3391,1,4854,1.0,0.0
3392,0,4856,,
3393,0,4857,,
3394,0,4858,,
3395,1,4859,2.0,0.0
3396,1,4860,1.0,0.0
3397,0,4864,1.0,0.0
3398,0,4866,1.0,0.0
3399,0,4867,,
3400,0,4868,1.0,0.0
3401,0,4869,1.0,1.0
3402,0,4870,1.0,0.0
3403,0,4872,,
3404,0,4874,1.0,1.0
3405,0,4875,1.0,0.0
3406,0,4876,,
3407,0,4877,,
3408,0,4878,,
3409,1,4879,,
3410,0,4881,,
3411,1,4882,,
3412,0,4883,1.0,0.0
3413,0,4884,1.0,0.0
3414,0,4887,,
3415,0,4888,1.0,1.0
3416,0,4889,,
3417,0,4890,1.0,0.0
3418,0,4891,,
3419,0,4892,,
3420,0,4893,,
3421,0,4894,,
3422,1,4895,,
3423,0,4896,1.0,1.0
3424,0,4897,,
3425,0,4898,,
3426,0,4899,,
3427,0,4900,,
3428,0,4901,1.0,0.0
3429,0,4903,,
3430,0,4905,1.0,0.0
3431,0,4906,1.0,0.0
3432,0,4908,1.0,1.0
3433,0,4909,1.0,0.0
3434,0,4910,,
3435,1,4911,1.0,0.0
3436,0,4912,2.0,1.0
3437,1,4913,1.0,1.0
3438,0,4914,,
3439,1,4915,1.0,0.0
3440,0,4917,,
3441,1,4918,,
3442,1,4919,,
3443,0,4920,,
3444,0,4922,,
3445,0,4923,,
3446,1,4924,1.0,0.0
3447,0,4926,,
3448,0,4929,1.0,0.0
3449,0,4931,,
3450,0,4934,,
3451,0,4935,1.0,1.0
3452,0,4936,1.0,1.0
3453,0,4938,,
3454,0,4940,,
3455,0,4943,,
3456,0,4944,,
3457,1,4945,,
3458,0,4946,,
3459,0,4948,1.0,1.0
3460,0,4951,1.0,0.0
3461,0,4952,,
3462,1,4953,,
3463,0,4954,,
3464,0,4955,,
3465,1,4957,,
3466,0,4958,1.0,0.0
3467,0,4959,,
3468,0,4961,,
3469,1,4962,1.0,1.0
3470,1,4964,,
3471,1,4966,1.0,0.0
3472,1,4967,,
3473,1,4968,,
3474,1,4969,,
3475,1,4970,1.0,1.0
3476,0,4971,,
3477,1,4972,1.0,0.0
3478,1,4973,,
3479,1,4974,,
3480,1,4975,,
3481,1,4978,,
3482,0,4979,,
3483,0,4980,,
3484,0,4981,,
3485,1,4982,,
3486,1,4983,1.0,0.0
3487,0,4984,,
3488,1,4985,,
3489,0,4986,1.0,0.0
3490,1,4988,,
3491,0,4989,,
3492,0,4990,1.0,0.0
3493,0,4992,2.0,0.0
3494,0,4993,,
3495,0,4995,2.0,0.0
3496,1,4996,,
3497,0,4997,,
3498,1,4998,1.0,0.0
3499,0,5000,,
3500,0,5001,,
3501,0,5002,,
3502,1,5004,,
3503,1,5005,,
3504,0,5007,,
3505,0,5008,,
3506,0,5010,1.0,0.0
3507,0,5013,,
3508,0,5015,1.0,0.0
3509,0,5016,1.0,0.0
3510,0,5017,,
3511,1,5018,,
3512,1,5019,1.0,0.0
3513,0,5022,,
3514,1,5024,2.0,0.0
3515,1,5025,,
3516,1,5027,,
3517,0,5028,,
3518,0,5029,,
3519,1,5032,2.0,0.0
3520,0,5033,,
3521,1,5034,,
3522,1,5035,,
3523,1,5037,,
3524,0,5038,,
3525,1,5039,,
3526,1,5040,1.0,0.0
3527,0,5041,1.0,0.0
3528,0,5043,,
3529,0,5044,1.0,0.0
3530,1,5046,1.0,0.0
3531,0,5047,1.0,0.0
3532,0,5049,1.0,0.0
3533,0,5050,1.0,1.0
3534,0,5052,1.0,0.0
3535,0,5055,2.0,1.0
3536,0,5056,1.0,0.0
3537,0,5059,2.0,1.0
3538,0,5060,,
3539,1,5061,,
3540,0,5062,1.0,0.0
3541,1,5063,,
3542,1,5064,2.0,0.0
3543,0,5065,1.0,0.0
3544,0,5067,,
3545,0,5068,,
3546,0,5069,,
3547,1,5071,,
3548,0,5072,1.0,0.0
3549,1,5073,2.0,0.0
3550,1,5074,1.0,0.0
3551,1,5075,,
3552,1,5076,,
3553,0,5078,,
3554,1,5079,,
3555,0,5080,,
3556,1,5082,,
3557,1,5083,1.0,1.0
3558,1,5085,,
3559,1,5087,,
3560,0,5088,1.0,0.0
3561,1,5089,,
3562,1,5092,,
3563,1,5094,,
3564,1,5095,,
3565,1,5096,,
3566,0,5097,2.0,1.0
3567,1,5098,1.0,0.0
3568,1,5099,,
3569,1,5101,,
3570,1,5102,1.0,0.0
3571,0,5103,,
3572,1,5104,1.0,0.0
3573,0,5105,,
3574,1,5106,,
3575,1,5107,,
3576,0,5109,,
3577,1,5110,,
3578,1,5113,,
3579,0,5114,,
3580,1,5115,,
3581,0,5116,,
3582,1,5117,1.0,0.0
3583,1,5119,,
3584,0,5120,,
3585,1,5122,,
3586,0,5124,,
3587,1,5125,,
3588,0,5126,,
3589,1,5127,1.0,0.0
3590,0,5128,,
3591,1,5130,,
3592,1,5131,1.0,0.0
3593,1,5132,1.0,0.0
3594,0,5134,,
3595,1,5135,,
3596,1,5136,2.0,1.0
3597,1,5137,1.0,0.0
3598,1,5138,1.0,1.0
3599,0,5139,,
3600,1,5140,,
3601,0,5141,,
3602,1,5142,,
3603,1,5144,1.0,0.0
3604,1,5145,2.0,0.0
3605,0,5146,,
3606,1,5148,,
3607,0,5149,,
3608,0,5150,,
3609,1,5152,1.0,1.0
3610,1,5153,,
3611,1,5154,2.0,1.0
3612,1,5155,,
3613,1,5157,1.0,1.0
3614,1,5159,,
3615,1,5160,,
3616,1,5162,,
3617,1,5164,1.0,0.0
3618,0,5165,,
